name,place_id,formatted_address,latitude,longitude,rating,user_ratings_total,website,phone_number,search_query,search_location,category,planning_area,weighted_average_income,total_households,has_website,has_phone,has_rating,search_coverage
24/7 FITNESS Tampines Hub,ChIJHzKQbeo92jERq9FqZwXXaYA,"1 Tampines Walk, #03-03/04 Tampines Hub, Singapore 528523",1.3527822,103.9396258,0.0,0,https://sg.247.fitness/,8824 7894,fitness_center,"Tampines, Singapore",Fitness Studio,PASIR RIS,11846.999197728956,40510.0,True,True,False,Local
Anytime Fitness,ChIJt3FaVB092jERTrNzmlYINmo,"9 Tampines Street 32, #02-01 Tampines Mart, Singapore 529286",1.3542731,103.9602894,4.6,103,https://www.anytimefitness.sg/gyms/sg-0025/singapore-south-east-529286/,9017 3533,fitness_center,"Tampines, Singapore",Fitness Studio,TAMPINES,10327.216990999425,72662.0,True,True,True,Local
Dennis gym yoha tampines,ChIJm74hpFo92jER1B39coBPk2A,"6 Tampines Street 92, #03-04, Singapore 528893",1.3431688,103.9418697,4.9,59,http://www.dennisgym.net/,9005 3504,fitness_center,"Tampines, Singapore",Fitness Studio,TAMPINES,10327.216990999425,72662.0,True,True,True,Local
Anytime Fitness Changi,ChIJvytALvc92jERoTouSnFv5Ws,"5 Changi Business Park Central 1, #02-01, Singapore 486038",1.3344356,103.9630524,4.8,92,https://www.anytimefitness.sg/gyms/sg-0130/upper-changi-north-east-486038/,8686 6181,fitness_center,"Tampines, Singapore",Fitness Studio,TAMPINES,10327.216990999425,72662.0,True,True,True,Local
Anytime Fitness Bedok 200 North Ave 1,ChIJq1pQJwA92jERQPwlQsdd0TI,"200 Bedok North Ave 1, Singapore 469752",1.3274949,103.9272198,4.5,2,,8031 1558,fitness_center,"Bedok, Singapore",Fitness Studio,BEDOK,10710.615373350993,78532.0,False,True,True,Local
Anytime Fitness 537 Bedok North,ChIJc7BgBKg92jERhNEATg84Hl4,"Blk 537 Bedok North Street 3, #01-555, Singapore 460537",1.3317302,103.9240089,4.8,77,https://www.anytimefitness.sg/gyms/sg-0150/bedok-south-east-460537/,9826 5008,fitness_center,"Bedok, Singapore",Fitness Studio,BEDOK,10710.615373350993,78532.0,True,True,True,Local
Anytime Fitness Bedok 85,ChIJa71bPCI92jERWtJc9IYBGUo,"Blk 88 Bedok North Street 4, #01-163, Singapore 460088",1.3327966,103.9394538,4.9,1038,https://www.anytimefitness.sg/gyms/sg-0121/bedok-85-south-east-460088/,8855 0203,fitness_center,"Bedok, Singapore",Fitness Studio,BEDOK,10710.615373350993,78532.0,True,True,True,Local
Go Fitness,ChIJ5zN1f7g92jERBPhRQgAdJLU,"42 Chai Chee St, #01-48, Singapore 461042",1.327923,103.9259172,4.8,124,https://gofitness-sg.com/,8499 2683,fitness_center,"Bedok, Singapore",Fitness Studio,BEDOK,10710.615373350993,78532.0,True,True,True,Local
Anytime Fitness Bedok Central,ChIJ2X09z0w92jERl_SgquDFLW8,"445 Bedok North Street 1, #03-01 Djitsun Mall, Singapore 469661",1.3260573,103.9294813,4.3,223,https://www.anytimefitness.sg/gyms/sg-0006/singapore-central-singapore-469661/,8168 1012,fitness_center,"Bedok, Singapore",Fitness Studio,BEDOK,10710.615373350993,78532.0,True,True,True,Local
Bedok ActiveSG Gym,ChIJs-pcZ1U92jER0IKUGu32xpM,"11 Bedok North Street 1, Level 6 Heartbeat@Bedok, Singapore 469662",1.3269753,103.9321493,3.5,35,https://www.myactivesg.com/facilities/heartbeat-bedok-activesg-gymnasium,6443 5511,fitness_center,"Bedok, Singapore",Fitness Studio,BEDOK,10710.615373350993,78532.0,True,True,True,Local
Fitness Corner at PAssion WaVe @ Bedok Reservoir,ChIJZcT2XwA92jER2y-8BDr-lZk,"911 Bedok Reservoir Rd, Singapore 529757",1.3413424,103.9327649,4.0,1,,,fitness_center,"Bedok, Singapore",Fitness Studio,BEDOK,10710.615373350993,78532.0,False,False,True,Local
Anytime Fitness Siglap CC,ChIJnzYztVIj2jERRYo2FvO9_j0,"151 Bedok S Rd, #02-11 Siglap Community Centre, Singapore 460151",1.3171359,103.9467067,4.7,93,https://www.anytimefitness.sg/gyms/sg-0099/siglap-community-centre-south-west-460151/,9071 1184,fitness_center,"Bedok, Singapore",Fitness Studio,BEDOK,10710.615373350993,78532.0,True,True,True,Local
116 Fitness Corner,ChIJZUELKHY92jERKFv0hjk-fsg,"116 Bedok North Rd, Singapore 460116",1.3310329,103.9381002,5.0,1,,,fitness_center,"Bedok, Singapore",Fitness Studio,BEDOK,10710.615373350993,78532.0,False,False,True,Local
Anytime Fitness Chai Chee,ChIJeVNjXUgj2jERmR0uuF6kPHE,"750B Chai Chee Rd, #02-01A ESR Biz Park, Singapore 469002",1.3232443,103.92093,4.8,522,https://www.anytimefitness.sg/gyms/sg-0125/bedok-district-16-south-east-469000/,8952 2513,fitness_center,"Bedok, Singapore",Fitness Studio,BEDOK,10710.615373350993,78532.0,True,True,True,Local
Contours Express Women's Gym Bedok,ChIJOYgLnrQi2jERpWgn-ZQTAOk,"Blk 210 New Upper Changi Rd, #02-703, Singapore 460210",1.3246879,103.931665,4.6,63,http://www.contoursexpress.com.sg/,6447 8919,fitness_center,"Bedok, Singapore",Fitness Studio,BEDOK,10710.615373350993,78532.0,True,True,True,Local
Anytime Fitness,ChIJNep_P5wj2jERNRmkHtTgTns,"850 New Upper Changi Rd, #02-22 Bedok Community Centre, Singapore 467352",1.3243404,103.9360962,4.5,84,https://www.anytimefitness.sg/,8809 2291,fitness_center,"Bedok, Singapore",Fitness Studio,BEDOK,10710.615373350993,78532.0,True,True,True,Local
44 Fitness corner,ChIJgbwufcki2jERriHhjR4N6Qo,"44 Bedok S Rd, Block 44, Singapore 460044",1.3211225,103.9416348,4.0,1,,,fitness_center,"Bedok, Singapore",Fitness Studio,BEDOK,10710.615373350993,78532.0,False,False,True,Local
Bedok Community Centre,ChIJbfCQErUi2jERUUI_vMAxZ5g,"850 New Upper Changi Rd, Singapore 467352",1.3243238,103.9359818,4.2,1414,,6442 5317,fitness_center,"Bedok, Singapore",Fitness Studio,BEDOK,10710.615373350993,78532.0,False,True,True,Local
Snap Fitness Pasir Ris Central,ChIJHc9RIiI92jERNp68KZws6rU,"7 Pasir Ris Central, #02-18, Singapore 519612",1.372901,103.9487818,4.9,267,https://www.snapfitness.com/sg/gyms/pasir-ris-central,8382 8931,fitness_center,"Pasir Ris, Singapore",Fitness Studio,PASIR RIS,11846.999197728956,40510.0,True,True,True,Local
BFT Pasir Ris Central,ChIJ8Y21K-M92jERqSFQS2Tk550,"VIDACITY, 3A Pasir Ris Drive 6, #02-01 Previously Loyang Primary School, Singapore 519422",1.3708415,103.9559136,5.0,130,http://bftpasirriscentral.bft-marketing.com/promo,8721 0380,fitness_center,"Pasir Ris, Singapore",BFT,PASIR RIS,11846.999197728956,40510.0,True,True,True,Local
Contours Express Women's Gym Pasir Ris,ChIJncjavhYY2jERrWd9VNpj01A,"501 Pasir Ris St. 52, #01-213, Singapore 510501",1.3761672,103.946322,4.5,35,http://www.contoursexpress.com.sg/,6584 3210,fitness_center,"Pasir Ris, Singapore",Fitness Studio,PASIR RIS,11846.999197728956,40510.0,True,True,True,Local
Anytime Fitness,ChIJGUp-sAI92jERJcjUGsAfp4Y,"1 Pasir Ris Cl, #05-105, Singapore 519599",1.3759528,103.9556351,4.5,148,https://www.anytimefitness.sg/gyms/sg-0011/pasir-ris-north-east-519599/,8500 3193,fitness_center,"Pasir Ris, Singapore",Fitness Studio,PASIR RIS,11846.999197728956,40510.0,True,True,True,Local
ActiveSG Pasir Ris Sport Centre,ChIJ63CtJbA92jERHCySfnqil9c,"120 Pasir Ris Central, Singapore 519640",1.3740237,103.9514946,4.2,981,https://www.activesgcircle.gov.sg/facilities/pasir-ris-sport-centre,6583 2696,fitness_center,"Pasir Ris, Singapore",Fitness Studio,PASIR RIS,11846.999197728956,40510.0,True,True,True,Local
Anytime Fitness Pasir Ris Elias CC,ChIJ1ycp75Y92jEROyWPZ9M5eRc,"93 Pasir Ris Dr 3, #01-05 Elias Community Club, Singapore 519498",1.378427,103.9425964,4.5,134,https://www.anytimefitness.sg/gyms/sg-0088/pasir-ris-elias-north-east/,8869 1517,fitness_center,"Pasir Ris, Singapore",Fitness Studio,PASIR RIS,11846.999197728956,40510.0,True,True,True,Local
Ark Liv Downtown East,ChIJ9ZOZsB892jERqKy4U1LYHrY,"1 Pasir Ris Cl, #05-103/104 Level 5 E!Hub, Singapore 519599",1.3774014,103.9554328,4.7,23,https://arkliv.com/,8022 1280,fitness_center,"Pasir Ris, Singapore",Fitness Studio,PASIR RIS,11846.999197728956,40510.0,True,True,True,Local
BearyFun Gym X @ Pasir Ris,ChIJX2kP6qw92jER6kBD8U4ZVJE,"7 Pasir Ris Central, #02-56, Singapore 519612",1.3729743,103.9486408,4.9,27,https://bearyfungym.com/,9487 5337,fitness_center,"Pasir Ris, Singapore",Fitness Studio,PASIR RIS,11846.999197728956,40510.0,True,True,True,Local
Fitness corner,ChIJMfp3cAA92jERyhfMlXJvqrA,"60 Pasir Ris Dr 3, Singapore 519497",1.3790741,103.953889,5.0,1,,,fitness_center,"Pasir Ris, Singapore",Fitness Studio,PASIR RIS,11846.999197728956,40510.0,False,False,True,Local
Anytime Fitness Loyang Point,ChIJURsxxbM92jERYNhZrqwX_ec,"258 Pasir Ris Street 21, #05-03 Loyang Point, Singapore 510258",1.3671786,103.9648689,4.0,80,https://www.anytimefitness.sg/gyms/sg-0079/loyang-point-north-west/,9023 9602,fitness_center,"Pasir Ris, Singapore",Fitness Studio,PASIR RIS,11846.999197728956,40510.0,True,True,True,Local
Fitness corner,ChIJL90GZgA92jERvpMcbrh_8vg,"Pasir Ris, Singapore",1.3840747,103.9442763,5.0,2,,,fitness_center,"Pasir Ris, Singapore",Fitness Studio,PASIR RIS,11846.999197728956,40510.0,False,False,True,Local
BFT Loyang,ChIJJUkYpwg92jEREDbbM6tFXSY,"933 Upper Changi Rd N, #02-04/06/07 LIV@Changi, Singapore 506785",1.3586422,103.9693864,5.0,47,https://www.bodyfittraining.com/bft_loyang,8933 8123,fitness_center,"Pasir Ris, Singapore",BFT,CHANGI,0.0,0.0,True,True,True,Local
Yani Fitness,ChIJ__u_v8892jERFvYh6WjGuAY,"528A Pasir Ris Street 51, #12-657 Apt 528A, Singapore 511528",1.3679586,103.9523999,5.0,7,,8699 1808,fitness_center,"Pasir Ris, Singapore",Fitness Studio,PASIR RIS,11846.999197728956,40510.0,False,True,True,Local
Blk 230 Fitness Corner,ChIJ57QbEgA92jER4oHJDSla0-Y,"Pasir Ris Drive 4, Singapore",1.3728952,103.9613626,5.0,1,,,fitness_center,"Pasir Ris, Singapore",Fitness Studio,PASIR RIS,11846.999197728956,40510.0,False,False,True,Local
Loyang View Fitness Corner,ChIJvbsDUFo92jEROP-c28nz_Hw,"Loyang Vw, Singapore 507211",1.3628152,103.9651174,5.0,3,,,fitness_center,"Pasir Ris, Singapore",Fitness Studio,PASIR RIS,11846.999197728956,40510.0,False,False,True,Local
The Gym Pod @ Changi Airport T2,ChIJW2umn6g92jERELYBOFaAHQA,"60 Airport Blvd., #01, Singapore 819643",1.3520486,103.9881356,4.2,17,,,fitness_center,"Changi, Singapore",Fitness Studio,CHANGI,0.0,0.0,False,False,True,Local
BFT Changi,ChIJOeYU-Hk92jERC-pZdcbNN1w,"1 Changi Business Park Cres, #01-24 & #01-24A Plaza 8, Singapore 486025",1.3330865,103.9659768,4.8,24,https://bodyfittraining.au/club/Changi?utm_source=extnet&utm_medium=search&utm_campaign=franchise_lead_gen,8660 4314,fitness_center,"Changi, Singapore",BFT,TAMPINES,10327.216990999425,72662.0,True,True,True,Local
Anytime Fitness Upper Changi,ChIJmVWFWsM92jER4beBg4vdeNE,"963C Upper Changi Rd N, #02-12/13/14 Komo Shoppes, Singapore 506790",1.3605128,103.9701927,4.9,18,https://www.anytimefitness.sg/gyms/sg-0145/district-19-north-east-507663/,8833 0240,fitness_center,"Changi, Singapore",Fitness Studio,CHANGI,0.0,0.0,True,True,True,Local
Absolute Fitness Gym,ChIJvWhyj1A92jERvLe3qbej7OQ,"2 Netheravon Road #S04-04/05, 2 Netheravon Rd, Singapore 508503",1.3913778,103.9861469,5.0,9,,9712 8051,fitness_center,"Changi, Singapore",Fitness Studio,CHANGI,0.0,0.0,False,True,True,Local
The Gym Pod @ Changi City Point,ChIJp4-o1HU92jERDXzKygs7pM8,"5 Changi Business Park Central 1, Singapore 486038",1.3341866,103.9627254,4.1,22,http://www.thegympod.com/,,fitness_center,"Changi, Singapore",Fitness Studio,TAMPINES,10327.216990999425,72662.0,True,False,True,Local
Muay Champ Fitness,ChIJAVxMM8c92jER0e7oWgJaBAk,"6 Changi Business Park Ave 1, #02-21 ESR BIZPARK@CHANGI, North Tower, Singapore 486017",1.3350589,103.9638392,4.8,76,https://www.muaychampfitness.com/,8168 6271,fitness_center,"Changi, Singapore",Fitness Studio,TAMPINES,10327.216990999425,72662.0,True,True,True,Local
SUTD Gym Fitness Centre,ChIJJxDW89482jERRMn9k4Lopxc,"61 Changi South Ave 1, Singapore 485997",1.341821,103.9648015,4.5,31,,6499 8927,fitness_center,"Changi, Singapore",Fitness Studio,TAMPINES,10327.216990999425,72662.0,False,True,True,Local
Tesseract Fitness (IFBB) Pte Ltd,ChIJ1VHIzQYZ2jERVMbVIL99oRw,"492 Changi Rd, Singapore 419900",1.3192107,103.9137632,4.8,20,,6988 6754,fitness_center,"Changi, Singapore",Fitness Studio,BEDOK,10710.615373350993,78532.0,False,True,True,Local
Fitness Corner 1 (CBP Fitness Route),ChIJf_AQdAA92jERgKu3Pa70wz0,"77A Changi South Ave 1, Singapore 486001",1.3410799,103.9666576,3.0,1,,,fitness_center,"Changi, Singapore",Fitness Studio,TAMPINES,10327.216990999425,72662.0,False,False,True,Local
Fitness Corner 3 (CBP Fitness Route),ChIJidx3BQA92jERzHgD1rEWSlg,"22 Changi Business Park Central 2, Singapore 486041",1.3389525,103.9687745,0.0,0,,,fitness_center,"Changi, Singapore",Fitness Studio,TAMPINES,10327.216990999425,72662.0,False,False,False,Local
BearyFun Gym @ Changi,ChIJtYTqeNc82jERwkq6dBdZKwg,"8 Changi Business Park Ave 1, #B1-51 ESR BizPark@Changi, Singapore 486018",1.3347475,103.9637749,4.7,38,http://www.bearyfungym.com/,9189 7648,fitness_center,"Changi, Singapore",Fitness Studio,TAMPINES,10327.216990999425,72662.0,True,True,True,Local
Outdoor Fitness Corner 1 (SUTD),ChIJ-XhkBgA92jERHLlf6Y2YQrE,"61 Changi South Ave 1, Singapore 486041",1.3401961,103.965228,4.0,1,,,fitness_center,"Changi, Singapore",Fitness Studio,TAMPINES,10327.216990999425,72662.0,False,False,True,Local
FAB Functional Fitness,ChIJg4oGL2g92jERs23J_IENiSk,"80 Changi Rd, #03-02, Centropod@Changi 419715",1.3164623,103.9003045,5.0,9,https://www.fabfunctionalfitness.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=14362144519931175883,8822 5296,fitness_center,"Changi, Singapore",Fitness Studio,GEYLANG,9511.15418625147,34040.0,True,True,True,Local
Snap Fitness Woods Square,ChIJ84KDj_sT2jERjOXrO5b9fEE,"6 Woodlands Square, #07-02 Woods Square Tower 2, Singapore 737737",1.435352,103.7860846,4.8,484,https://www.snapfitness.com/sg/gyms/woods-square,6973 6636,fitness_center,"Woodlands, Singapore",Fitness Studio,WOODLANDS,9184.241848443537,70416.0,True,True,True,Local
Anytime Fitness Woodlands North,ChIJBdrqIlkT2jERmmm9e5lHtNk,"871 Woodlands Street 81, #01-292, Singapore 730871",1.4438727,103.7891841,4.7,64,https://www.anytimefitness.sg/gyms/sg-0134/woodlands-north-west-730871/,9615 5305,fitness_center,"Woodlands, Singapore",Fitness Studio,WOODLANDS,9184.241848443537,70416.0,True,True,True,Local
Woodlands ActiveSG Gym,ChIJicZGWGkT2jERp9eMMlGkrLQ,"3 Woodlands Street 13, Singapore 738600",1.4345985,103.7795611,4.3,48,https://www.myactivesg.com/facilities/woodlands-activesg-gym,6269 4192,fitness_center,"Woodlands, Singapore",Fitness Studio,WOODLANDS,9184.241848443537,70416.0,True,True,True,Local
Anytime Fitness ACE The Place CC,ChIJMd4ygLsT2jER-rKdDfMJ4R4,"120 Woodlands Ave 1, #02-01, Singapore 739069",1.427508,103.7920485,4.2,208,https://www.anytimefitness.sg/gyms/sg-0001/woodlands-north-west-739069/,8123 0201,fitness_center,"Woodlands, Singapore",Fitness Studio,MANDAI,0.0,0.0,True,True,True,Local
Anytime Fitness Woods Square,ChIJs_NYwMIT2jERGem0XfSlP0k,"8 Woodlands Square North East, SOLO 2, #02-12/13/14/15/16 Woods Square, Singapore 737713",1.4346177,103.7858607,4.4,356,https://www.anytimefitness.sg/gyms/sg-0082/woodsquare-north-east-737737/,9325 8828,fitness_center,"Woodlands, Singapore",Fitness Studio,WOODLANDS,9184.241848443537,70416.0,True,True,True,Local
Snap Fitness 888 Plaza,ChIJdU2KIPkT2jER8-cm7MIxHqE,"888 Woodlands Drive 50, #02-731 888 Plaza, Singapore 730888",1.4373624,103.7951756,5.0,715,,6973 6636,fitness_center,"Woodlands, Singapore",Fitness Studio,MANDAI,0.0,0.0,False,True,True,Local
Woodlands Sports Centre (ActiveSG),ChIJV5hnA6wT2jERqD4CwNu0SpM,"2 Woodlands Street 12, Singapore 738599",1.434104,103.779798,4.1,2049,https://www.activesgcircle.gov.sg/facilities/woodlands-sport-centre,6269 4192,fitness_center,"Woodlands, Singapore",Fitness Studio,WOODLANDS,9184.241848443537,70416.0,True,True,True,Local
Anytime Fitness Admiralty,ChIJU7LU3psT2jERRm-JGgZg4Tg,"31 Woodlands Ave 6, #05-01/02 Galaxy Community Club, Singapore 738991",1.4388998,103.8026125,4.1,183,https://www.anytimefitness.sg/gyms/sg-0064/admiralty-north-east-738991/,8414 8938,fitness_center,"Woodlands, Singapore",Fitness Studio,MANDAI,0.0,0.0,True,True,True,Local
Anytime Fitness,ChIJW6LhWI4T2jERnO_mvf7rMOk,"100 Admiralty Rd, #01-01 Marsiling Community Club, Singapore 739980",1.4406332,103.7737212,4.8,224,https://www.anytimefitness.sg/,9836 9141,fitness_center,"Woodlands, Singapore",Fitness Studio,WOODLANDS,9184.241848443537,70416.0,True,True,True,Local
Amore Fitness & Define Woodlands,ChIJqVqJA6YT2jERFh8EoxjtHCM,"900 S Woodlands Dr, #06-11 Woodlands Civic Centre, Singapore 730900",1.435018,103.7869644,4.7,98,http://www.amorefitness.com/,6892 1822,fitness_center,"Woodlands, Singapore",Fitness Studio,WOODLANDS,9184.241848443537,70416.0,True,True,True,Local
Anytime Fitness Woodgrove,ChIJpZhQbpsT2jER5ELcKBb2cZc,"30 Woodlands Avenue Woodgrove Drive #02-12/13, #02-01-02/03/04 The Woodgrove, &, Singapore 739065",1.4293292,103.7811213,4.4,123,https://www.anytimefitness.sg/gyms/sg-0072/woodgrove-north-west-739065/,8711 9300,fitness_center,"Woodlands, Singapore",Fitness Studio,WOODLANDS,9184.241848443537,70416.0,True,True,True,Local
24/7 GYMMBOXX Vista Point,ChIJCyj6nqgT2jERZ4BvJThU9tw,"548 Woodlands Drive 44, #02-13 to #02-14 Vista Point, Singapore 730548",1.4306465,103.7934798,4.3,71,https://sg.247.fitness/gyms/vistapoint/,9664 0029,fitness_center,"Woodlands, Singapore",Fitness Studio,MANDAI,0.0,0.0,True,True,True,Local
FITFAMCO (Formerly SgFitFam),ChIJsQPDTG0Z2jER2jCWWeRt9W4,"12 Woodlands Square, Tower 1, #13-76 Woods Square, Singapore 737715",1.435437,103.7845922,5.0,177,http://www.fitfamco.com/,8839 2646,fitness_center,"Woodlands, Singapore",Fitness Studio,WOODLANDS,9184.241848443537,70416.0,True,True,True,Local
BFT Woodlands,ChIJD88azHwT2jERrXAZ7UBnEtM,"7 N Coast Ave, #01-62, Singapore 737664",1.4474577,103.7913441,5.0,31,https://bodyfittraining.com/,8028 1660,fitness_center,"Woodlands, Singapore",BFT,WOODLANDS,9184.241848443537,70416.0,True,True,True,Local
Woodlands Sports Hall (ActiveSG),ChIJ9-wMbKkT2jERJojJzLw7pdA,"2 Woodlands Street 12, Singapore 738620",1.4343111,103.7796959,4.1,61,https://www.myactivesg.com/facilities/woodlands-sports-hall,6365 2707,fitness_center,"Woodlands, Singapore",Fitness Studio,WOODLANDS,9184.241848443537,70416.0,True,True,True,Local
Anytime Fitness Marsiling MRT,ChIJfUSAPQkT2jERRX5DRuXtOCg,"Blk 303 Woodlands S31, #01-159/161, Singapore 730303",1.4311617,103.774123,4.7,19,https://www.anytimefitness.sg/gyms/sg-0066/singapore-north-west-730303/,9611 8822,fitness_center,"Woodlands, Singapore",Fitness Studio,WOODLANDS,9184.241848443537,70416.0,True,True,True,Local
Marsiling Yew Tee fitness corner,ChIJbSni_6oT2jERzVAusWwmdSQ,"Unnamed Road, Singapore",1.4371772,103.7780885,4.7,3,,,fitness_center,"Woodlands, Singapore",Fitness Studio,WOODLANDS,9184.241848443537,70416.0,False,False,True,Local
Fitness Corner near Blk 891B,ChIJL7uxVAAT2jER06u1-BnYFQs,"891B Woodlands Drive 50, Singapore 731891",1.4381039,103.7906889,5.0,1,,,fitness_center,"Woodlands, Singapore",Fitness Studio,WOODLANDS,9184.241848443537,70416.0,False,False,True,Local
Anytime Fitness Sembawang,ChIJG5IXA4EU2jERHyM2XzCqhh8,"604 Sembawang Rd, Sembawang Shopping Centre, West 2F, Singapore 758459",1.4420175,103.8250677,4.8,359,https://www.anytimefitness.sg/gyms/sg-0018/singapore-north-west-758459/,9817 5045,fitness_center,"Sembawang, Singapore",Fitness Studio,SEMBAWANG,9856.022017546808,29749.0,True,True,True,Local
BBF GYM,ChIJ76LWZF4V2jERGqofDZZuMIw,"65 Jln Malu-malu, Singapore 769680",1.4436313,103.8258049,5.0,128,http://www.bbfgym.co/,8332 4314,fitness_center,"Sembawang, Singapore",Fitness Studio,SEMBAWANG,9856.022017546808,29749.0,True,True,True,Local
BFT Sembawang,ChIJP8i9FkwT2jERPQw6zZMGin4,"8 Admiralty St, Unit #01-12, Lobby-2, AdmiraX 757438",1.4625623,103.8160974,4.3,6,https://www.bodyfittraining.com/club/sembawang,8221 5141,fitness_center,"Sembawang, Singapore",BFT,SEMBAWANG,9856.022017546808,29749.0,True,True,True,Local
Anytime Fitness Chong Pang,ChIJVSR4ZQAV2jERDIAQxah9NSY,"369 Sembawang Rd, #01-03, Singapore 758382",1.426939,103.8261113,4.9,25,https://www.anytimefitness.sg/gyms/sg-0141/sembawang-north-east-758382/,8661 7888,fitness_center,"Sembawang, Singapore",Fitness Studio,YISHUN,9019.018663760686,65153.0,True,True,True,Local
Bukit Canberra ActiveSG Gym,ChIJHaFvfZgV2jER7Y7GcRY7kFk,"21 Canberra Link, Singapore 756973",1.4473162,103.8235641,3.7,164,https://www.activesgcircle.gov.sg/facilities/bukit-canberra-activesg-gym,6374 5342,fitness_center,"Sembawang, Singapore",Fitness Studio,SEMBAWANG,9856.022017546808,29749.0,True,True,True,Local
JAC24,ChIJMQ8mtvUT2jERcpKDCSdzsY8,"50 Gambas Cres, #01-23, Proxima 757022",1.442427,103.8179999,4.8,16,http://jac24.com.sg/,9071 1008,fitness_center,"Sembawang, Singapore",Fitness Studio,SEMBAWANG,9856.022017546808,29749.0,True,True,True,Local
D Fly Fitness Studio - Sembawang,ChIJawp8r_cV2jERaZL_TIfcDmI,"594B Sembawang Rd, Singapore 758453",1.4407492,103.8249301,4.2,5,http://sembawang.dflyfitness.com/,9845 6017,fitness_center,"Sembawang, Singapore",Fitness Studio,SEMBAWANG,9856.022017546808,29749.0,True,True,True,Local
Anytime Fitness Gambas,ChIJp2S1BAAT2jERp8lf7K6ga4w,"Anytime Fitness Gambas, 2 Gambas Cres, #01-22 Nordcom II, Singapore 757044",1.443247,103.8160402,4.2,32,https://www.anytimefitness.sg/gyms/sg-0104/gambas-crescent-north-east-757044/,9775 7297,fitness_center,"Sembawang, Singapore",Fitness Studio,SEMBAWANG,9856.022017546808,29749.0,True,True,True,Local
24/7 GYMMBOXX Canberra Plaza,ChIJc6oh55wV2jERujuKLmYVM8U,"133 Canberra Vw, #03-04 to #03-05 Canberra Plaza, Singapore 750133",1.4429605,103.830607,4.7,281,https://sg.247.fitness/gyms/canberraplaza/,9720 1190,fitness_center,"Sembawang, Singapore",Fitness Studio,SEMBAWANG,9856.022017546808,29749.0,True,True,True,Local
